CODE_OPERATION;CODE_STATION;DATE;CODE_PAR;LIB_PAR;RESULTAT
032349562013042210;03234956;22/04/2013;5856;IBD;14.7
031740002012120310;03174000;03/12/2012;5856;IBD;13.1
032022502012100410;03202250;04/10/2012;5856;IBD;16
031769452012100310;03176945;03/10/2012;5856;IBD;16.4
031750002012100310;03175000;03/10/2012;5856;IBD;15.4
031780002012100310;03178000;03/10/2012;5856;IBD;15.9
031746952012100310;03174695;03/10/2012;5856;IBD;13.5
031801002012092610;03180100;26/09/2012;5856;IBD;15.7
031946202012091810;03194620;18/09/2012;5856;IBD;15.4
031970002012091810;03197000;18/09/2012;5856;IBD;13.9
031917002012091810;03191700;18/09/2012;5856;IBD;15.5
031903002012091810;03190300;18/09/2012;5856;IBD;16.1
031992002012091810;03199200;18/09/2012;5856;IBD;16.4
031985302012091810;03198530;18/09/2012;5856;IBD;16.8
041237552012091710;04123755;17/09/2012;5856;IBD;14.5
032170002012091310;03217000;13/09/2012;5856;IBD;15.9
032160002012091310;03216000;13/09/2012;5856;IBD;15.7
032120902012091310;03212090;13/09/2012;5856;IBD;15.6
032142402012091310;03214240;13/09/2012;5856;IBD;15.6
032215002012091110;03221500;11/09/2012;5856;IBD;15.4
032232002012090610;03223200;06/09/2012;5856;IBD;14.7
032227802012090610;03222780;06/09/2012;5856;IBD;16.2
032197802012090610;03219780;06/09/2012;5856;IBD;13
032547702012090510;03254770;05/09/2012;5856;IBD;13
032050002012083110;03205000;31/08/2012;5856;IBD;15.7
032070202012083110;03207020;31/08/2012;5856;IBD;14.6
032174002012083110;03217400;31/08/2012;5856;IBD;15.8
032040002012083110;03204000;31/08/2012;5856;IBD;15
032286902012083010;03228690;30/08/2012;5856;IBD;15.6
032342152012083010;03234215;30/08/2012;5856;IBD;16.8
032504302012082910;03250430;29/08/2012;5856;IBD;11.8
032659932012082810;03265993;28/08/2012;5856;IBD;15.7
032419572012082810;03241957;28/08/2012;5856;IBD;12.9
032401002012082710;03240100;27/08/2012;5856;IBD;13.5
032310652012082310;03231065;23/08/2012;5856;IBD;17.9
032710002012082310;03271000;23/08/2012;5856;IBD;9.1
032657102012082310;03265710;23/08/2012;5856;IBD;16.5
032314902012082110;03231490;21/08/2012;5856;IBD;15.3
032310002012082110;03231000;21/08/2012;5856;IBD;14.6
032324502012081710;03232450;17/08/2012;5856;IBD;15.3
032263002012081710;03226300;17/08/2012;5856;IBD;15.5
032265402012081610;03226540;16/08/2012;5856;IBD;15.7
032346502012081610;03234650;16/08/2012;5856;IBD;14.9
032272962012081410;03227296;14/08/2012;5856;IBD;15.3
041156752012081310;04115675;13/08/2012;5856;IBD;14.9
041155802012081310;04115580;13/08/2012;5856;IBD;15
032271002012081310;03227100;13/08/2012;5856;IBD;15.5
041107002012081310;04110700;13/08/2012;5856;IBD;14.8
032339802012081310;03233980;13/08/2012;5856;IBD;15.2
032451002012080810;03245100;08/08/2012;5856;IBD;14.8
032484012012080810;03248401;08/08/2012;5856;IBD;12.6
032367302012080810;03236730;08/08/2012;5856;IBD;14.6
032415902012080810;03241590;08/08/2012;5856;IBD;14.1
032507972012080710;03250797;07/08/2012;5856;IBD;15.2
032504752012080710;03250475;07/08/2012;5856;IBD;13.9
032363952012080710;03236395;07/08/2012;5856;IBD;13.8
032543702012080210;03254370;02/08/2012;5856;IBD;12.5
032656002012080110;03265600;01/08/2012;5856;IBD;13
032649652012073110;03264965;31/07/2012;5856;IBD;14.4
032578002012073110;03257800;31/07/2012;5856;IBD;10.8
032640002012073110;03264000;31/07/2012;5856;IBD;15.2
032537802012073010;03253780;30/07/2012;5856;IBD;17.2
032555802012073010;03255580;30/07/2012;5856;IBD;13.7
032556502012073010;03255650;30/07/2012;5856;IBD;13.5
032551802012073010;03255180;30/07/2012;5856;IBD;14.7
032469202012072710;03246920;27/07/2012;5856;IBD;14.1
032463002012072610;03246300;26/07/2012;5856;IBD;16.4
032472102012072310;03247210;23/07/2012;5856;IBD;10.1
032703902012071610;03270390;16/07/2012;5856;IBD;13.2
032714152012071610;03271415;16/07/2012;5856;IBD;13.6
032719652012071610;03271965;16/07/2012;5856;IBD;13
032700002012071610;03270000;16/07/2012;5856;IBD;13.2
032726852012071610;03272685;16/07/2012;5856;IBD;13.4
041110002012071610;04111000;16/07/2012;5856;IBD;15
032317402012070510;03231740;05/07/2012;5856;IBD;16
032320802012070310;03232080;03/07/2012;5856;IBD;15.4
032260002012070310;03226000;03/07/2012;5856;IBD;16.6
032411702012062910;03241170;29/06/2012;5856;IBD;17.6
041237602012062810;04123760;28/06/2012;5856;IBD;14.7
032694382012062810;03269438;28/06/2012;5856;IBD;13.9
032349562012062610;03234956;26/06/2012;5856;IBD;15.4
032266402012062510;03226640;25/06/2012;5856;IBD;16.3
032616002012062210;03261600;22/06/2012;5856;IBD;18.3
041231002012060410;04123100;04/06/2012;5856;IBD;13.1
031917002011101210;03191700;12/10/2011;5856;IBD;15.8
031992002011101210;03199200;12/10/2011;5856;IBD;15.7
031985302011101210;03198530;12/10/2011;5856;IBD;15.7
032232002011100610;03223200;06/10/2011;5856;IBD;16
031946202011100610;03194620;06/10/2011;5856;IBD;16
032197802011100610;03219780;06/10/2011;5856;IBD;14.6
031903002011100610;03190300;06/10/2011;5856;IBD;15.5
031970002011100610;03197000;06/10/2011;5856;IBD;15
032070202011100410;03207020;04/10/2011;5856;IBD;15.4
032040002011100410;03204000;04/10/2011;5856;IBD;15.7
032022502011100410;03202250;04/10/2011;5856;IBD;15.5
032050002011100410;03205000;04/10/2011;5856;IBD;15.9
041237552011092710;04123755;27/09/2011;5856;IBD;14.8
032263002011091610;03226300;16/09/2011;5856;IBD;15.8
032271002011091610;03227100;16/09/2011;5856;IBD;16.1
032363952011091510;03236395;15/09/2011;5856;IBD;14.8
041237602011091410;04123760;14/09/2011;5856;IBD;15.4
032170002011091410;03217000;14/09/2011;5856;IBD;15.3
032160002011091410;03216000;14/09/2011;5856;IBD;15.8
032142402011091410;03214240;14/09/2011;5856;IBD;16.1
032710002011091410;03271000;14/09/2011;5856;IBD;10.8
032174002011091410;03217400;14/09/2011;5856;IBD;15.4
032504752011091410;03250475;14/09/2011;5856;IBD;11.7
032726852011091410;03272685;14/09/2011;5856;IBD;15.5
032504302011091410;03250430;14/09/2011;5856;IBD;11.5
041231002011091310;04123100;13/09/2011;5856;IBD;13.9
041156752011091310;04115675;13/09/2011;5856;IBD;15.5
041155802011091310;04115580;13/09/2011;5856;IBD;16.3
041107002011091310;04110700;13/09/2011;5856;IBD;11
032346502011091310;03234650;13/09/2011;5856;IBD;15.6
031801002011083110;03180100;31/08/2011;5856;IBD;15.4
032271002011082510;03227100;25/08/2011;5856;IBD;15.8
032260002011082510;03226000;25/08/2011;5856;IBD;13.6
032324502011082510;03232450;25/08/2011;5856;IBD;13
032272962011082510;03227296;25/08/2011;5856;IBD;15.8
032265402011082510;03226540;25/08/2011;5856;IBD;13.7
032120902011082310;03212090;23/08/2011;5856;IBD;15.9
032215002011082210;03221500;22/08/2011;5856;IBD;15
031746952011081710;03174695;17/08/2011;5856;IBD;13.7
031769452011081710;03176945;17/08/2011;5856;IBD;16.2
031780002011081710;03178000;17/08/2011;5856;IBD;15.7
031750002011081710;03175000;17/08/2011;5856;IBD;15.2
032700002011080510;03270000;05/08/2011;5856;IBD;13
032484012011080510;03248401;05/08/2011;5856;IBD;11.9
032703902011080510;03270390;05/08/2011;5856;IBD;11.6
032694382011080510;03269438;05/08/2011;5856;IBD;9.8
032719652011080410;03271965;04/08/2011;5856;IBD;12.3
032714152011080410;03271415;04/08/2011;5856;IBD;13.8
032659932011080310;03265993;03/08/2011;5856;IBD;12.9
032649652011080310;03264965;03/08/2011;5856;IBD;10.9
032656002011080310;03265600;03/08/2011;5856;IBD;13.6
032543702011080210;03254370;02/08/2011;5856;IBD;12.5
032555802011080210;03255580;02/08/2011;5856;IBD;12.2
032640002011080210;03264000;02/08/2011;5856;IBD;14.6
032556502011080210;03255650;02/08/2011;5856;IBD;11
032551802011080210;03255180;02/08/2011;5856;IBD;14.7
032578002011080110;03257800;01/08/2011;5856;IBD;10.4
032547702011080110;03254770;01/08/2011;5856;IBD;14
032537802011080110;03253780;01/08/2011;5856;IBD;13.1
032401002011072910;03240100;29/07/2011;5856;IBD;12.6
032367302011072810;03236730;28/07/2011;5856;IBD;15.7
032419572011072810;03241957;28/07/2011;5856;IBD;13.4
032472102011072710;03247210;27/07/2011;5856;IBD;13.4
032415902011072710;03241590;27/07/2011;5856;IBD;15.3
032507972011072710;03250797;27/07/2011;5856;IBD;14.9
032463002011072610;03246300;26/07/2011;5856;IBD;15.6
032310002011072610;03231000;26/07/2011;5856;IBD;14.1
032451002011072610;03245100;26/07/2011;5856;IBD;15.1
032469202011072610;03246920;26/07/2011;5856;IBD;14.1
032314902011072510;03231490;25/07/2011;5856;IBD;14.6
032286902011072510;03228690;25/07/2011;5856;IBD;13.4
032342152011072510;03234215;25/07/2011;5856;IBD;14.9
032339802011072510;03233980;25/07/2011;5856;IBD;14.6
032310652011072510;03231065;25/07/2011;5856;IBD;20
041110002011062110;04111000;21/06/2011;5856;IBD;17
031740002010111710;03174000;17/11/2010;5856;IBD;12.6
032726852010101310;03272685;13/10/2010;5856;IBD;16.3
032710002010101310;03271000;13/10/2010;5856;IBD;12.4
032310652010093010;03231065;30/09/2010;5856;IBD;18.5
032451002010093010;03245100;30/09/2010;5856;IBD;16
032419572010093010;03241957;30/09/2010;5856;IBD;13.7
041237602010092910;04123760;29/09/2010;5856;IBD;16.3
032484012010092910;03248401;29/09/2010;5856;IBD;12.6
032324502010092910;03232450;29/09/2010;5856;IBD;15.6
032314902010092910;03231490;29/09/2010;5856;IBD;15.8
041237552010092910;04123755;29/09/2010;5856;IBD;14.6
032265402010092910;03226540;29/09/2010;5856;IBD;16.2
032694382010092910;03269438;29/09/2010;5856;IBD;14.4
032272962010092910;03227296;29/09/2010;5856;IBD;15.8
041231002010092810;04123100;28/09/2010;5856;IBD;14.3
032415902010092810;03241590;28/09/2010;5856;IBD;13.9
032507972010092810;03250797;28/09/2010;5856;IBD;14
032551802010092810;03255180;28/09/2010;5856;IBD;14.6
032271002010092810;03227100;28/09/2010;5856;IBD;16.6
032401002010092810;03240100;28/09/2010;5856;IBD;18.1
032286902010092810;03228690;28/09/2010;5856;IBD;15.9
032263002010092810;03226300;28/09/2010;5856;IBD;15.4
032472102010092810;03247210;28/09/2010;5856;IBD;12.8
032260002010092810;03226000;28/09/2010;5856;IBD;16.6
032310002010092810;03231000;28/09/2010;5856;IBD;15.4
041107002010092810;04110700;28/09/2010;5856;IBD;15.1
032556502010092810;03255650;28/09/2010;5856;IBD;13.9
032342152010092810;03234215;28/09/2010;5856;IBD;15.8
032339802010092810;03233980;28/09/2010;5856;IBD;15.5
041156752010092710;04115675;27/09/2010;5856;IBD;14.9
032700002010092710;03270000;27/09/2010;5856;IBD;14.2
032649652010092710;03264965;27/09/2010;5856;IBD;12.2
032656002010092710;03265600;27/09/2010;5856;IBD;14.3
032640002010092710;03264000;27/09/2010;5856;IBD;14.2
032537802010092710;03253780;27/09/2010;5856;IBD;15
032714152010092710;03271415;27/09/2010;5856;IBD;15.7
032719652010092710;03271965;27/09/2010;5856;IBD;13.4
041155802010092710;04115580;27/09/2010;5856;IBD;15.5
032367302010092710;03236730;27/09/2010;5856;IBD;18.4
032543702010092710;03254370;27/09/2010;5856;IBD;9.4
032547702010092710;03254770;27/09/2010;5856;IBD;15.5
032578002010092710;03257800;27/09/2010;5856;IBD;14.6
032346502010092710;03234650;27/09/2010;5856;IBD;18.5
032469202010092710;03246920;27/09/2010;5856;IBD;15.2
032659932010092710;03265993;27/09/2010;5856;IBD;15.9
032463002010092710;03246300;27/09/2010;5856;IBD;15.9
032363952010092710;03236395;27/09/2010;5856;IBD;15.5
032504302010092410;03250430;24/09/2010;5856;IBD;14.6
032504752010092410;03250475;24/09/2010;5856;IBD;13.7
031917002010090210;03191700;02/09/2010;5856;IBD;15.7
031992002010090110;03199200;01/09/2010;5856;IBD;15.9
031946202010090110;03194620;01/09/2010;5856;IBD;17.1
031903002010090110;03190300;01/09/2010;5856;IBD;15.7
031985302010090110;03198530;01/09/2010;5856;IBD;15.4
031970002010090110;03197000;01/09/2010;5856;IBD;15
032160002010083110;03216000;31/08/2010;5856;IBD;15.5
032142402010083110;03214240;31/08/2010;5856;IBD;16
032170002010082610;03217000;26/08/2010;5856;IBD;15.8
032174002010082610;03217400;26/08/2010;5856;IBD;16.3
032040002010082510;03204000;25/08/2010;5856;IBD;8.2
032050002010082510;03205000;25/08/2010;5856;IBD;15.9
032070202010082510;03207020;25/08/2010;5856;IBD;6
032215002010082410;03221500;24/08/2010;5856;IBD;16
032232002010081910;03223200;19/08/2010;5856;IBD;15.8
032227802010081910;03222780;19/08/2010;5856;IBD;15.8
032197802010081910;03219780;19/08/2010;5856;IBD;14.7
031801002010081810;03180100;18/08/2010;5856;IBD;15.2
032022502010081810;03202250;18/08/2010;5856;IBD;16.1
032120902010081710;03212090;17/08/2010;5856;IBD;15.1
031746952010081210;03174695;12/08/2010;5856;IBD;13.2
031769452010081210;03176945;12/08/2010;5856;IBD;15.6
031750002010081210;03175000;12/08/2010;5856;IBD;15.7
031780002010081110;03178000;11/08/2010;5856;IBD;15.4
032555802010080510;03255580;05/08/2010;5856;IBD;14.1
032700002010080310;03270000;03/08/2010;5856;IBD;14.1
032260002010080310;03226000;03/08/2010;5856;IBD;15
032703902010080310;03270390;03/08/2010;5856;IBD;14.1
032367302010080210;03236730;02/08/2010;5856;IBD;16.4
041237552009092210;04123755;22/09/2009;5856;IBD;15.8
041237602009091710;04123760;17/09/2009;5856;IBD;14.5
041231002009091510;04123100;15/09/2009;5856;IBD;14
041155802009091410;04115580;14/09/2009;5856;IBD;15.2
041107002009091410;04110700;14/09/2009;5856;IBD;14.4
041156752009091410;04115675;14/09/2009;5856;IBD;15.2
041231002008100810;04123100;08/10/2008;5856;IBD;14.8
041110002008100810;04111000;08/10/2008;5856;IBD;15.9
041155802008093010;04115580;30/09/2008;5856;IBD;15.5
041107002008093010;04110700;30/09/2008;5856;IBD;14.9
041156752008093010;04115675;30/09/2008;5856;IBD;15.3
041237602008092510;04123760;25/09/2008;5856;IBD;14.8
041237602007102510;04123760;25/10/2007;5856;IBD;13.1
041231002007102510;04123100;25/10/2007;5856;IBD;14.1
041107002007101710;04110700;17/10/2007;5856;IBD;15.9
041156752007101710;04115675;17/10/2007;5856;IBD;14.8
041155802007101710;04115580;17/10/2007;5856;IBD;15.7
